id|platform_type|genres|controllers
DSGA|Homebrew||wiimote, nunchuk
DSHA|Homebrew||wiimote, nunchuk
DSIA|Homebrew||wiimote, nunchuk
DSKA|Homebrew||wiimote, nunchuk
DSLA|Homebrew||wiimote, nunchuk
DSMA|Homebrew||wiimote, nunchuk
DSOA|Homebrew||wiimote, nunchuk
DSPA|Homebrew||wiimote, nunchuk
DSQA|Homebrew||
DSRA|Homebrew||wiimote, nunchuk
DSSA|Homebrew||wiimote, nunchuk
DSTA|Homebrew||wiimote, nunchuk
DSUA|Homebrew||wiimote, nunchuk
DSVA|Homebrew|adventure, point-and-click, emulator|wiimote, nunchuk, gamecube
DSWA|Homebrew||wiimote, nunchuk, keyboard
DSXA|Homebrew||wiimote, nunchuk
DSYA|Homebrew||wiimote, nunchuk
DT0A|Homebrew||wiimote, nunchuk
DT1A|Homebrew||wiimote, nunchuk
DT2A|Homebrew||wiimote, nunchuk
DT3A|Homebrew||wiimote, nunchuk
DT4A|Homebrew||wiimote, nunchuk
DT5A|Homebrew||wiimote, nunchuk
DT6A|Homebrew||wiimote, nunchuk
DT7A|Homebrew||wiimote, nunchuk
DTAA|Homebrew||wiimote, nunchuk
DTCA|Homebrew||wiimote, nunchuk
DTDA|Homebrew||wiimote, nunchuk
DTEA|Homebrew||wiimote, nunchuk
DTFA|Homebrew||wiimote, nunchuk
DTGA|Homebrew||wiimote, nunchuk
DTHA|Homebrew||wiimote, nunchuk
DTIA|Homebrew||wiimote, nunchuk
DTJA|Homebrew||wiimote, nunchuk
DTKA|Homebrew||wiimote, nunchuk
DTLA|Homebrew||wiimote, nunchuk
DTMA|Homebrew||wiimote, nunchuk
DTNA|Homebrew||wiimote, nunchuk
DTOA|Homebrew||wiimote, nunchuk
DTPA|Homebrew||wiimote, nunchuk
DTRA|Homebrew||wiimote, nunchuk
DTSA|Homebrew||wiimote, nunchuk
DTTA|Homebrew||wiimote, nunchuk
DTWA|Homebrew||wiimote, nunchuk
DTXA|Homebrew||wiimote, nunchuk
DU0A|Homebrew||wiimote, nunchuk
DU7A|Homebrew||wiimote, nunchuk
DU8A|Homebrew||wiimote, nunchuk
DU9A|Homebrew||wiimote, nunchuk
DUAA|Homebrew|emulator|wiimote, nunchuk, classiccontroller, keyboard
DUBA|Homebrew||wiimote, nunchuk
DUDA|Homebrew||wiimote, nunchuk
DUGA|Homebrew||wiimote, nunchuk
DUIA|Homebrew||wiimote, nunchuk
DULA|Homebrew||wiimote, nunchuk, classiccontroller, gamecube, guitar
DUNA|Homebrew||wiimote, nunchuk
DUSA|Homebrew||wiimote, nunchuk
DUTG|Homebrew|multimedia|wiimote, nunchuk
DUWA|Homebrew||wiimote, nunchuk
DV0A|Homebrew||wiimote, nunchuk
DV3A|Homebrew||wiimote, nunchuk
DV9A|Homebrew||wiimote, nunchuk
DVDA|Homebrew||wiimote, nunchuk
DVGA|Homebrew||wiimote, nunchuk
DVHA|Homebrew||wiimote, nunchuk
DVIA|Homebrew||wiimote, nunchuk
DVLA|Homebrew||wiimote, nunchuk
DVNA|Homebrew||wiimote, nunchuk
DVOA|Homebrew||wiimote, nunchuk
DVPA|Homebrew||wiimote, nunchuk
DVSA|Homebrew||wiimote, nunchuk
DVXA|Homebrew|emulator|wiimote, nunchuk, gamecube
DW1A|Homebrew||wiimote, nunchuk
DW5A|Homebrew||wiimote, nunchuk
DW6A|Homebrew||wiimote, nunchuk
DW7A|Homebrew||wiimote, nunchuk
DWAA|Homebrew||wiimote, keyboard, nunchuk, gamecube
DWBA|Homebrew|emulator|wiimote, nunchuk, classiccontroller, gamecube
DWCA|Homebrew||wiimote, nunchuk
DWDA|Homebrew||wiimote, nunchuk
DWEA|Homebrew|sports, soccer|wiimote, nunchuk
DWFA|Homebrew||wiimote, nunchuk, motionplus, classiccontroller, gamecube, nintendods, wheel, zapper, balanceboard, wiispeak, microphone, guitar, drums, dancepad, keyboard, udraw
DWHA|Homebrew||wiimote, nunchuk, classiccontroller, gamecube
DWIA|Homebrew||wiimote
DWJA|Homebrew||wiimote, nunchuk
DWKA|Homebrew||wiimote, nunchuk
DWLA|Homebrew||wiimote, nunchuk
DWMA|Homebrew||wiimote, nunchuk
DWNA|Homebrew||wiimote, nunchuk
DWPA|Homebrew||wiimote, nunchuk
DWRA|Homebrew|multimedia|wiimote, nunchuk
DWSA|Homebrew||wiimote, nunchuk, classiccontroller, gamecube
DWTA|Homebrew||wiimote, keyboard, nunchuk, classiccontroller
DWUA|Homebrew||wiimote, nunchuk
DWWA|Homebrew||wiimote, nunchuk
DWXA|Homebrew|software|wiimote, nunchuk, classiccontroller, gamecube
DX3A|Homebrew||wiimote, nunchuk
DX4A|Homebrew||wiimote, nunchuk
DX5A|Homebrew||wiimote, nunchuk
DX6A|Homebrew||wiimote, nunchuk
DX7A|Homebrew||
DX8A|Homebrew||wiimote, nunchuk
DX9A|Homebrew||wiimote, nunchuk
DXBA|Homebrew||wiimote, nunchuk
DXCA|Homebrew||
DXDA|Homebrew||
DXEA|Homebrew||wiimote, nunchuk
DXHA|Homebrew||wiimote, nunchuk
DXIA|Homebrew||wiimote, nunchuk
DXLA|Homebrew||wiimote, keyboard, classiccontroller, gamecube
DXNA|Homebrew||wiimote, nunchuk
DXPA|Homebrew||
DXQA|Homebrew||wiimote, nunchuk
DXSA|Homebrew||wiimote, nunchuk
DXTA|Homebrew||wiimote, nunchuk
DXXA|Homebrew||wiimote, nunchuk
DXYA|Homebrew||
DXZA|Homebrew||wiimote, nunchuk
DY5A|Homebrew||wiimote, nunchuk
DY6A|Homebrew||wiimote, nunchuk
DY9A|Homebrew||wiimote, nunchuk
DYAA|Homebrew||wiimote, nunchuk
DYBA|Homebrew||wiimote, nunchuk, classiccontroller, gamecube
DYCA|Homebrew||wiimote, nunchuk
DYEA|Homebrew||wiimote, nunchuk
DYGA|Homebrew||wiimote, nunchuk
DYHA|Homebrew||wiimote, nunchuk
DYIA|Homebrew||wiimote, nunchuk
DYMA|Homebrew||
DYOA|Homebrew||wiimote, nunchuk
DYPA|Homebrew||wiimote, nunchuk
DYSA|Homebrew||wiimote, nunchuk
DYTA|Homebrew||wiimote, nunchuk
DYUA|Homebrew||wiimote, nunchuk
DYWA|Homebrew|board game|wiimote, nunchuk
DYYA|Homebrew||wiimote, nunchuk
DZ0A|Homebrew||wiimote, nunchuk
DZ7A|Homebrew||wiimote, nunchuk
DZ8A|Homebrew||
DZ9A|Homebrew||wiimote, nunchuk
DZIA|Homebrew||wiimote, nunchuk
DZPA|Homebrew||wiimote, nunchuk
DZQA|Homebrew||wiimote, nunchuk
DZRA|Homebrew||wiimote, nunchuk
DZSA|Homebrew||wiimote, nunchuk
DZXA|Homebrew|emulator|wiimote, nunchuk, classiccontroller, keyboard
DZYA|Homebrew||wiimote, nunchuk
DZZA|Homebrew||wiimote, nunchuk
FCEU|Homebrew|emulator|wiimote, nunchuk
HACS|Homebrew|simulation, software|wiimote, mii, nintendods
HWFL|Homebrew||wiimote, nunchuk
JODI|Homebrew|software|wiimote, nunchuk, classiccontroller, gamecube, guitar
LULZ|Homebrew|software|wiimote, nunchuk, classiccontroller, gamecube, guitar
MAUI|Homebrew||wiimote, nunchuk
NK2O|Homebrew||wiimote, nunchuk
NZXM|Homebrew|action, platformer, 3d platformer|wiimote, classiccontroller, gamecube
OHBC|Homebrew|software|wiimote, nunchuk, classiccontroller, gamecube, guitar
PLUS|Homebrew||
PXWE|Homebrew|action, 2d platformer|wiimote, nunchuk, classiccontroller, gamecube
RIIV|Homebrew||wiimote, nunchuk
RMCX|Homebrew|racing, party, kart racing, motorcycle racing, software|wiimote, nunchuk, classiccontroller, gamecube, mii
SEGA|Homebrew|emulator|wiimote, nunchuk, classiccontroller, gamecube
SMGX|Homebrew|software|wiimote, nunchuk, classiccontroller, gamecube
SNTX|Homebrew|emulator|wiimote, nunchuk, classiccontroller, gamecube
SOMA|Homebrew|action, platformer|wiimote, nunchuk, classiccontroller, gamecube
STUX|Homebrew||wiimote, motionplus
ULFW|Homebrew||wiimote, nunchuk
VBGX|Homebrew|emulator|wiimote, nunchuk, classiccontroller, gamecube
WIMC|Homebrew|multimedia, software|wiimote, nunchuk, classiccontroller
WMH1|Homebrew|puzzle|wiimote, nunchuk, classiccontroller, gamecube
WN64|Homebrew|emulator|wiimote, nunchuk, classiccontroller, gamecube
WPSX|Homebrew|action, fighting, strategy|wiimote, nunchuk, classiccontroller, gamecube
301E01|GameCube||
D23J01|GameCube||wiimote, nunchuk
D24J01|GameCube||wiimote, nunchuk
D28J01|GameCube||wiimote, nunchuk
D29J01|GameCube|sampler|
D32J01|GameCube||
D33J01|GameCube|sampler|
D34J01|GameCube|sampler|
D38J01|GameCube||
D39J01|GameCube|demo|gamecube
D42J01|GameCube|demo|wiimote, gamecube, nunchuk
D43E01|GameCube|action, adventure|gamecube
D43J01|GameCube|action, adventure|wiimote, gamecube
D43P01|GameCube|action, adventure|wiimote
D43U01|GameCube|action, adventure|wiimote
D43W01|GameCube|action, adventure|gamecube
D44J01|GameCube||wiimote, nunchuk
D46J01|GameCube||wiimote, nunchuk
D47J01|GameCube||wiimote, nunchuk
D48J01|GameCube||wiimote, nunchuk
D49J01|GameCube||wiimote, nunchuk
D4BE08|GameCube|action, survival horror|gamecube
D4BP01|GameCube|action, survival horror|gamecube
D4BU01|GameCube|action, survival horror|gamecube
D52J01|GameCube||wiimote, nunchuk
D53J01|GameCube||
D54J01|GameCube||wiimote, nunchuk
D55J01|GameCube||
D56E01|GameCube|sampler|wiimote, gamecube
D56J01|GameCube|sampler|wiimote
D57E01|GameCube|sampler|
D58E01|GameCube||
D59E01|GameCube||
D59J01|GameCube||wiimote, nunchuk
D62E01|GameCube|sampler|
D62J01|GameCube|sampler|wiimote, nunchuk
D63E01|GameCube||
D64E01|GameCube||
D64J01|GameCube||wiimote, nunchuk
D65E01|GameCube||
D65J01|GameCube||wiimote, nunchuk
D66E01|GameCube|sampler|
D66JAF|GameCube||wiimote, nunchuk
D67E01|GameCube|sampler|
D67J01|GameCube|sampler|
D68E01|GameCube||
D68J01|GameCube||
D69E01|GameCube||
D72E01|GameCube||
D73E01|GameCube||
D73J01|GameCube||wiimote, nunchuk
D74E01|GameCube||
D75E01|GameCube|sampler|
D75J01|GameCube|sampler|wiimote, nunchuk
D76E01|GameCube|sampler|gamecube
D77E01|GameCube|sampler|wiimote, gamecube
D77J01|GameCube|sampler|wiimote, nunchuk
D77P01|GameCube|sampler|
D78E01|GameCube|sampler|gamecube
D78J01|GameCube|sampler|
D78P01|GameCube|sampler|gamecube
D79E01|GameCube|sampler|gamecube
D79J01|GameCube|sampler|wiimote, nunchuk
D79P01|GameCube|sampler|gamecube
D82E01|GameCube|sampler|gamecube
D82J01|GameCube|sampler|
D82P01|GameCube|sampler|
D83E01|GameCube|sampler|wiimote, gamecube
D83P01|GameCube|sampler|gamecube
D84E01|GameCube|sampler|wiimote, gamecube
D84J01|GameCube|sampler|wiimote, nunchuk
D84P01|GameCube|sampler|gamecube
D85E01|GameCube|sampler|wiimote, gamecube
D85J01|GameCube|sampler|wiimote, nunchuk
D85P01|GameCube|sampler|gamecube
D86E01|GameCube|sampler|wiimote, gamecube
D86J01|GameCube|compilation, demo|gamecube
D86P01|GameCube|sampler|gamecube
D87E01|GameCube||
D87J01|GameCube||wiimote, nunchuk
D87P01|GameCube||gamecube
D88E01|GameCube|sampler|wiimote, gamecube
D88J01|GameCube|sampler|wiimote, nunchuk
D88P01|GameCube|sampler|gamecube
D89E01|GameCube|sampler|gamecube
D89J01|GameCube|sampler|gamecube
D89P01|GameCube|sampler|gamecube
D92E01|GameCube|sampler|wiimote, gamecube
D92J01|GameCube|sampler|wiimote, nunchuk
D92P01|GameCube|sampler|gamecube
D93E01|GameCube|sampler|gamecube
D93J01|GameCube|sampler|wiimote, nunchuk
D93P01|GameCube|sampler|gamecube
D94J01|GameCube||wiimote, nunchuk
D94P01|GameCube||
D95P01|GameCube|sampler|gamecube
D97J01|GameCube||wiimote, nunchuk
DALJ01|GameCube|demo|
DBIJ08|GameCube||wiimote, nunchuk
DBJJ08|GameCube||wiimote, nunchuk
DBZJ08|GameCube|demo|
DCEP41|GameCube|action, stealth action|gamecube
DEZP8P|GameCube|action, platformer|gamecube
DGAJB2|GameCube||
DLSE64|GameCube|action|wiimote
DLSP64|GameCube|action|wiimote, gamecube
DM2J8P|GameCube||wiimote, nunchuk
DNUEDA|GameCube|fighting|gamecube
DPIJ01|GameCube||wiimote, nunchuk
DPNP08|GameCube|action, adventure|gamecube
DPOJ8P|GameCube||wiimote, nunchuk
DPSJ8P|GameCube||wiimote, nunchuk
DR2JCQ|GameCube||wiimote, nunchuk
DRSEAF|GameCube||wiimote, nunchuk
DSWJ13|GameCube||wiimote, nunchuk
DTLX01|GameCube|software|wiimote, gamecube
DVJP08|GameCube|action, fighting|gamecube
E23J01|GameCube||wiimote, nunchuk
E24J01|GameCube||wiimote, nunchuk
E25J01|GameCube||wiimote, nunchuk
E27J01|GameCube||wiimote, nunchuk
E32J01|GameCube||wiimote, nunchuk
E34J01|GameCube||wiimote, nunchuk
E35J01|GameCube||wiimote, nunchuk
E36J01|GameCube||wiimote, nunchuk
E37J01|GameCube||wiimote, nunchuk
G2BE5G|GameCube|fighting|gamecube
G2BP7D|GameCube|fighting|gamecube
G2CD52|GameCube|action, adventure|gamecube
G2CE52|GameCube|action, adventure|gamecube
G2CP52|GameCube|action, adventure|gamecube
G2CX52|GameCube|action, adventure|gamecube
G2DJB2|GameCube|action, fighting|gamecube
G2FD78|GameCube|action, platformer|gamecube
G2FE78|GameCube|action, platformer|gamecube
G2FF78|GameCube|action, platformer|gamecube
G2FP78|GameCube|action, platformer|gamecube
G2GJB2|GameCube|action|gamecube
G2KE8P|GameCube|sports, simulation, hockey|gamecube
G2KP8P|GameCube|sports, hockey|gamecube
G2ME01|GameCube|action, role-playing, shooter, first-person shooter|gamecube
G2MJ01|GameCube|action, adventure, shooter, first-person shooter|gamecube
G2MP01|GameCube|action, shooter, first-person shooter|gamecube
G2NJ13|GameCube||
G2OE41|GameCube|action, adventure|gamecube
G2OP41|GameCube|action, adventure|gamecube
G2PE6U|GameCube|action, adventure|gamecube
G2RE52|GameCube|action|gamecube
G2SJGE|GameCube|action, shooter|gamecube
G2TE52|GameCube|sports, skateboarding|gamecube
G2TP52|GameCube|sports, skateboarding|gamecube
G2VE08|GameCube|action, fighting, beat 'em up|gamecube
G2VJ08|GameCube|action, fighting, beat 'em up|gamecube
G2VP08|GameCube|action, fighting, beat 'em up|gamecube
G2XE8P|GameCube|action, compilation|gamecube
G2XJ8P|GameCube|action, adventure, fighting, 3d fighting|gamecube
G2XP8P|GameCube|action, racing, fighting, 2d platformer, 3d fighting, compilation|gamecube
G3AD69|GameCube|role-playing|gamecube
G3AE69|GameCube|role-playing|gamecube
G3AF69|GameCube|role-playing|gamecube
G3AJ13|GameCube||
G3AP69|GameCube|role-playing|gamecube
G3AS69|GameCube|role-playing|
G3BE9G|GameCube|action, shooter|gamecube
G3BP9G|GameCube|action, shooter|gamecube
G3DE6L|GameCube|action, adventure|gamecube
G3DP6L|GameCube|action, adventure|gamecube
G3DX6L|GameCube|action, adventure|gamecube
G3EE51|GameCube|racing, futuristic racing|gamecube
G3EJB0|GameCube|racing, futuristic racing|gamecube
G3EP51|GameCube|racing, futuristic racing|gamecube
G3FD69|GameCube|action, shooter, first-person shooter|gamecube
G3FE69|GameCube|action, shooter, first-person shooter|gamecube
G3FF69|GameCube|action, shooter, first-person shooter|gamecube
G3FP69|GameCube|action, shooter, first-person shooter|gamecube
G3FS69|GameCube|action, shooter, first-person shooter|gamecube
G3JEAF|GameCube|action, adventure|gamecube
G3LE8P|GameCube|action, puzzle|gamecube
G3LP8P|GameCube|action, puzzle|gamecube
G3ME41|GameCube|action, shooter|gamecube
G3MP41|GameCube|action, shooter|gamecube
G3NJDA|GameCube|fighting, 3d fighting|gamecube
G3QEA4|GameCube|action, fighting, beat 'em up|gamecube
G3RD52|GameCube|action|gamecube
G3RE52|GameCube|action|gamecube
G3RF52|GameCube|action|gamecube
G3RM52|GameCube|action|gamecube
G3RP52|GameCube|action|gamecube
G3SE41|GameCube|puzzle|gamecube
G3SJC0|GameCube|puzzle|gamecube
G3SWC0|GameCube|puzzle|gamecube
G3TJ8P|GameCube||
G3VE69|GameCube|sports, basketball|gamecube
G3VJ13|GameCube||
G3VP69|GameCube|sports|gamecube
G3XE52|GameCube|action|gamecube
G3XP52|GameCube|action|gamecube
G3YP52|GameCube|action|gamecube
G3YX52|GameCube|action|gamecube
G3YY52|GameCube|action|gamecube
G4AEE9|GameCube|simulation, strategy|gamecube
G4AJ99|GameCube||
G4BD08|GameCube|action, adventure|gamecube
G4BE08|GameCube|action, adventure|gamecube
G4BJ08|GameCube|action, adventure|gamecube
G4BP08|GameCube|action, adventure|gamecube
G4CE54|GameCube|action, adventure|gamecube
G4CP54|GameCube|action, adventure|gamecube
G4FD69|GameCube|sports, football|gamecube
G4FE69|GameCube|sports, soccer|gamecube
G4FF69|GameCube|sports, football|gamecube
G4FP69|GameCube|sports, football|gamecube
G4GEE9|GameCube|role-playing|gamecube
G4GJ99|GameCube||
G4IE52|GameCube|action, racing|gamecube
G4IP52|GameCube|action, racing|gamecube
G4ME69|GameCube|simulation, life simulation|gamecube
G4MP69|GameCube|simulation, life simulation|gamecube
G4NJDA|GameCube|fighting|gamecube
G4OE69|GameCube|simulation, life simulation, virtual pet|gamecube
G4OP69|GameCube|simulation, life simulation, virtual pet|gamecube
G4PJ13|GameCube||
G4QE01|GameCube|sports, soccer|gamecube
G4QJ01|GameCube|sports, football|gamecube
G4QP01|GameCube|sports, football|gamecube
G4SE01|GameCube|action, adventure|gamecube
G4SJ01|GameCube|action, adventure|gamecube
G4SP01|GameCube|action, adventure|gamecube
G4WJ99|GameCube||
G4ZE69|GameCube|simulation, life simulation|gamecube
G4ZP69|GameCube|simulation, life simulation|gamecube
G5BE4Z|GameCube|sports, bowling|gamecube
G5DE78|GameCube|action|gamecube
G5DP78|GameCube|action|gamecube
G5NEAF|GameCube|arcade|gamecube
G5NP69|GameCube|traditional|gamecube
G5SE7D|GameCube|action|gamecube
G5SP7D|GameCube|action|gamecube
G5TE69|GameCube|sports, golf|gamecube
G5TP69|GameCube|sports, golf|gamecube
G62E54|GameCube|sports, baseball|gamecube
G63E41|GameCube|action, shooter|gamecube
G63P41|GameCube|action, shooter|gamecube
G6FD69|GameCube|sports, football|gamecube
G6FE69|GameCube|sports, soccer|gamecube
G6FF69|GameCube|sports, football|gamecube
G6FP69|GameCube|sports, football|gamecube
G6ME69|GameCube|sports, football|gamecube
G6MP69|GameCube|sports, football|gamecube
G6NE69|GameCube|sports, basketball|gamecube
G6NP69|GameCube|sports, basketball|gamecube
G6QE08|GameCube|action, 2d platformer|gamecube
G6SE7D|GameCube|action, adventure|gamecube
G6SP7D|GameCube|action, adventure|gamecube
G6TE5G|GameCube|action, adventure|gamecube
G6TP78|GameCube|action|gamecube
G6WE69|GameCube|sports, golf|gamecube
G6WP69|GameCube|sports, golf|gamecube
G7FE69|GameCube||
G7ME69|GameCube|sports, football|gamecube
G89EAF|GameCube|racing|gamecube
G8FE8P|GameCube|action, role-playing|gamecube
G8FJ8P|GameCube|action, role-playing|
G8ME01|GameCube|role-playing|gamecube
G8MJ01|GameCube|action, role-playing|gamecube
G8MK01|GameCube|action, role-playing|gamecube
G8MP01|GameCube|action, role-playing, platformer|gamecube
G8OJ18|GameCube|action|gamecube
G8SJAF|GameCube|fighting|gamecube
G8WE01|GameCube|action, strategy, shooter, third-person shooter, real-time strategy|gamecube
G8WJ01|GameCube|action, strategy, shooter, third-person shooter|
G8WP01|GameCube|action, strategy, shooter, third-person shooter|gamecube
G94E01|GameCube|sampler|gamecube
G95E01|GameCube|sampler|gamecube
G96E01|GameCube|sampler|
G96P01|GameCube|sampler|gamecube
G97E01|GameCube|sampler|gamecube
G97P01|GameCube|sampler|
G97U01|GameCube|sampler|
G98E01|GameCube|sampler|
G98P01|GameCube|sampler|
G99E01|GameCube|sampler|
G99P01|GameCube|sampler|gamecube
G9BEE9|GameCube|sports, simulation, fishing|gamecube
G9KJCM|GameCube||
G9RD7D|GameCube|racing|gamecube
G9RE7D|GameCube|racing|gamecube
G9RF7D|GameCube|racing|gamecube
G9RH7D|GameCube|racing|
G9RJ7D|GameCube|racing|gamecube
G9RP7D|GameCube|racing|gamecube
G9SE8P|GameCube|action, platformer|gamecube
G9SJ8P|GameCube|action, platformer|gamecube
G9SP8P|GameCube|action, platformer|gamecube
G9TD52|GameCube|action, adventure|gamecube
G9TE52|GameCube|action|gamecube
G9TF52|GameCube|action, adventure|gamecube
G9TI52|GameCube|action, adventure|gamecube
G9TJC0|GameCube|action, adventure|
G9TP52|GameCube|action, adventure|gamecube
GA2E51|GameCube|sports, baseball|gamecube
GA3E51|GameCube|sports, baseball|gamecube
GA3J51|GameCube|sports, baseball|gamecube
GA4E51|GameCube|sports, baseball|gamecube
GA7E70|GameCube|sports, baseball|gamecube
GAAJ08|GameCube|action, adventure|gamecube
GABEAF|GameCube|action, fighting, 3d fighting|gamecube
GABJB2|GameCube||
GACE5H|GameCube|action, fighting|gamecube
GAEJ01|GameCube|simulation, life simulation|gamecube
GAFE01|GameCube|simulation, role-playing, life simulation|gamecube
GAFJ01|GameCube|simulation|gamecube
GAFP01|GameCube|simulation|gamecube
GAFU01|GameCube|simulation|gamecube
GAGP70|GameCube|action|gamecube
GAHEGG|GameCube|action, shooter, run and gun|gamecube
GAKE5D|GameCube|compilation|gamecube
GALE01|GameCube|fighting|gamecube
GALJ01|GameCube|fighting|gamecube
GALP01|GameCube|action, fighting|gamecube
GAME5H|GameCube|action, shooter, third-person shooter|gamecube
GANE7U|GameCube|adventure|gamecube
GANP7U|GameCube|adventure|gamecube
GAPE52|GameCube|racing, motorcycle racing|gamecube
GAQE6S|GameCube|action|gamecube
GARE5H|GameCube|strategy|gamecube
GASJ8P|GameCube|adventure|gamecube
GATE51|GameCube|racing|gamecube
GATP51|GameCube|racing|gamecube
GAUE08|GameCube|racing|gamecube
GAUJ08|GameCube|racing|gamecube
GAVE78|GameCube|action, adventure|gamecube
GAVY78|GameCube|action, adventure|gamecube
GAXE5D|GameCube|action|gamecube
GAYE5D|GameCube|compilation|gamecube
GAZD69|GameCube|action, adventure|gamecube
GAZE69|GameCube|action, adventure|gamecube
GAZF69|GameCube|action, adventure|gamecube
GAZH69|GameCube|action, adventure|gamecube
GAZI69|GameCube|action, adventure|gamecube
GAZJ13|GameCube|action, adventure|gamecube
GAZM69|GameCube|action, adventure|gamecube
GAZP69|GameCube|action, adventure|gamecube
GAZS69|GameCube|action, adventure|gamecube
GB2J18|GameCube|action|gamecube
GB3E51|GameCube|sports|gamecube
GB3P51|GameCube|sports|gamecube
GB4E51|GameCube|racing|gamecube
GB4P51|GameCube|racing|gamecube
GBAE8P|GameCube|sports, basketball|gamecube
GBDE5G|GameCube|action|gamecube
GBDF7D|GameCube|action|gamecube
GBDP7D|GameCube|action|gamecube
GBDS7D|GameCube|action|gamecube
GBFE70|GameCube|sports, football|gamecube
GBGE5G|GameCube|action, adventure|gamecube
GBGJ18|GameCube|adventure|gamecube
GBGP7D|GameCube|adventure|gamecube
GBHDC8|GameCube|action, fighting, beat 'em up|gamecube
GBHEC8|GameCube|action|gamecube
GBHFC8|GameCube|action, fighting, beat 'em up|gamecube
GBHJC8|GameCube|action|gamecube
GBHPC8|GameCube|action, fighting, beat 'em up|gamecube
GBIE08|GameCube|action, adventure, survival horror|gamecube
GBIJ08|GameCube|action, adventure, survival horror|gamecube
GBIP08|GameCube|action, adventure|gamecube
GBKE70|GameCube|sports, baseball|gamecube
GBLE52|GameCube|fighting|gamecube
GBLP52|GameCube|fighting|gamecube
GBME7F|GameCube|action|gamecube
GBMJ28|GameCube|action|gamecube
GBMP7F|GameCube|action|gamecube
GBNJC0|GameCube|action, fighting, 3d fighting|gamecube
GBOE51|GameCube|action, racing|gamecube
GBOP51|GameCube|action, racing|gamecube
GBPJCM|GameCube||
GBQE78|GameCube|action|gamecube
GBQP78|GameCube|adventure|gamecube
GBRJ18|GameCube|fighting|gamecube
GBSE8P|GameCube|sports, volleyball|gamecube
GBSJ8P|GameCube|sports, volleyball|gamecube
GBSP8P|GameCube|sports, volleyball|gamecube
GBTE70|GameCube|fighting|gamecube
GBTJA7|GameCube|fighting|gamecube
GBTP70|GameCube|fighting|gamecube
GBVE41|GameCube|action|gamecube
GBVP41|GameCube|action|gamecube
GBWD64|GameCube|action, shooter, third-person shooter|gamecube
GBWE64|GameCube|action, shooter, third-person shooter|gamecube
GBWF64|GameCube|action, shooter, third-person shooter|gamecube
GBWI64|GameCube|action, shooter, third-person shooter|
GBWP64|GameCube|action, shooter, third-person shooter|gamecube
GBWS64|GameCube|action, shooter, third-person shooter|gamecube
GBXE51|GameCube|sports|gamecube
GBXP51|GameCube|sports, racing|gamecube
GBYE0A|GameCube|puzzle|gamecube
GBZE08|GameCube|action, adventure|gamecube
GBZJ08|GameCube|action, adventure|gamecube
GBZP08|GameCube|action, adventure|gamecube
